fragment;ai
rec124_20140428_12.49.26(945-960).csv;70.0
rec124_20140428_12.49.26(960-975).csv;70.0
rec124_20140428_12.49.26(975-990).csv;70.0
rec124_20140428_12.49.26(990-1005).csv;70.0
rec124_20140428_12.49.26(1230-1245).csv;85.0
rec124_20140428_12.49.26(1245-1260).csv;85.0
rec124_20140428_12.49.26(1260-1275).csv;93.8
rec124_20140428_12.49.26(1275-1290).csv;97.0
rec124_20140428_12.49.26(1290-1305).csv;97.0
rec124_20140428_12.49.26(1305-1320).csv;97.0
rec125_20140430_10.55.47(0-15).csv;None
rec125_20140430_10.55.47(105-120).csv;70.0
rec125_20140430_10.55.47(120-135).csv;84.0
rec125_20140430_10.55.47(135-150).csv;85.0
rec125_20140430_10.55.47(15-30).csv;None
rec125_20140430_10.55.47(150-165).csv;85.0
rec125_20140430_10.55.47(165-180).csv;85.0
rec125_20140430_10.55.47(180-195).csv;85.0
rec125_20140430_10.55.47(195-210).csv;85.0
rec125_20140430_10.55.47(210-225).csv;85.0
rec125_20140430_10.55.47(225-240).csv;85.0
rec125_20140430_10.55.47(240-255).csv;85.0
rec125_20140430_10.55.47(255-270).csv;85.0
rec125_20140430_10.55.47(270-285).csv;85.0
rec125_20140430_10.55.47(285-300).csv;85.0
rec125_20140430_10.55.47(30-45).csv;None
rec125_20140430_10.55.47(45-60).csv;70.0
rec125_20140430_10.55.47(60-75).csv;70.0
rec125_20140430_10.55.47(75-90).csv;70.0
rec125_20140430_10.55.47(90-105).csv;70.0
rec125_20140430_10.55.47(300-315).csv;85.0
rec125_20140430_10.55.47(315-330).csv;85.0
rec125_20140430_10.55.47(330-345).csv;85.0
rec125_20140430_10.55.47(345-360).csv;74.0
rec125_20140430_10.55.47(360-375).csv;70.0
rec125_20140430_10.55.47(375-390).csv;80.0
rec125_20140430_10.55.47(390-405).csv;85.0
rec125_20140430_10.55.47(405-420).csv;85.0
rec125_20140430_10.55.47(420-435).csv;85.0
rec125_20140430_10.55.47(435-450).csv;85.0
rec125_20140430_10.55.47(450-465).csv;85.0
rec125_20140430_10.55.47(465-480).csv;85.0
rec125_20140430_10.55.47(480-495).csv;83.0
rec125_20140430_10.55.47(495-510).csv;70.0
rec125_20140430_10.55.47(510-525).csv;77.0
rec125_20140430_10.55.47(525-540).csv;85.0
rec125_20140430_10.55.47(540-555).csv;85.0
rec125_20140430_10.55.47(555-570).csv;85.0
rec125_20140430_10.55.47(570-585).csv;85.0
rec125_20140430_10.55.47(585-600).csv;85.0
rec125_20140430_10.55.47(600-615).csv;85.0
rec125_20140430_10.55.47(615-630).csv;74.0
rec125_20140430_10.55.47(630-645).csv;70.0
rec125_20140430_10.55.47(645-660).csv;70.0
rec125_20140430_10.55.47(660-675).csv;70.0
rec125_20140430_10.55.47(675-690).csv;70.0
rec125_20140430_10.55.47(690-705).csv;70.0
rec125_20140430_10.55.47(705-720).csv;77.0
rec125_20140430_10.55.47(720-735).csv;85.0
rec125_20140430_10.55.47(735-750).csv;89.8
rec125_20140430_10.55.47(750-765).csv;None
rec125_20140430_10.55.47(765-780).csv;None
rec125_20140430_10.55.47(780-795).csv;None
rec125_20140430_10.55.47(795-810).csv;None
rec125_20140430_10.55.47(810-825).csv;None
rec125_20140430_10.55.47(825-840).csv;None
rec125_20140430_10.55.47(840-855).csv;None
rec125_20140430_10.55.47(855-870).csv;None
rec125_20140430_10.55.47(870-885).csv;None
rec125_20140430_10.55.47(885-900).csv;None
rec125_20140430_10.55.47(900-915).csv;None
rec125_20140430_10.55.47(915-930).csv;None
rec125_20140430_10.55.47(1005-1020).csv;None
rec125_20140430_10.55.47(1020-1035).csv;None
rec125_20140430_10.55.47(1035-1050).csv;None
rec125_20140430_10.55.47(1050-1065).csv;None
rec125_20140430_10.55.47(1065-1080).csv;None
rec125_20140430_10.55.47(1080-1095).csv;None
rec125_20140430_10.55.47(1095-1110).csv;None
rec125_20140430_10.55.47(930-945).csv;None
rec125_20140430_10.55.47(945-960).csv;None
rec125_20140430_10.55.47(960-975).csv;None
rec125_20140430_10.55.47(975-990).csv;None
rec125_20140430_10.55.47(990-1005).csv;None
rec126_20140430_12.04.58(0-15).csv;None
rec126_20140430_12.04.58(105-120).csv;50.0
rec126_20140430_12.04.58(120-135).csv;50.0
rec126_20140430_12.04.58(135-150).csv;50.0
rec126_20140430_12.04.58(15-30).csv;None
rec126_20140430_12.04.58(150-165).csv;50.0
rec126_20140430_12.04.58(165-180).csv;50.0
rec126_20140430_12.04.58(180-195).csv;50.0
rec126_20140430_12.04.58(195-210).csv;50.0
rec126_20140430_12.04.58(210-225).csv;50.0
rec126_20140430_12.04.58(225-240).csv;50.0
rec126_20140430_12.04.58(240-255).csv;50.0
rec126_20140430_12.04.58(255-270).csv;50.0
rec126_20140430_12.04.58(270-285).csv;50.0
rec126_20140430_12.04.58(285-300).csv;50.0
rec126_20140430_12.04.58(30-45).csv;50.0
rec126_20140430_12.04.58(300-315).csv;50.0
rec126_20140430_12.04.58(45-60).csv;50.0
rec126_20140430_12.04.58(60-75).csv;50.0
rec126_20140430_12.04.58(75-90).csv;50.0
rec126_20140430_12.04.58(90-105).csv;50.0
rec126_20140430_12.04.58(315-330).csv;50.0
rec126_20140430_12.04.58(330-345).csv;50.0
rec126_20140430_12.04.58(345-360).csv;50.0
rec126_20140430_12.04.58(360-375).csv;50.0
rec126_20140430_12.04.58(375-390).csv;50.0
rec126_20140430_12.04.58(390-405).csv;50.0
rec126_20140430_12.04.58(405-420).csv;50.0
rec126_20140430_12.04.58(420-435).csv;50.0
rec126_20140430_12.04.58(435-450).csv;50.0
rec126_20140430_12.04.58(450-465).csv;50.0
rec126_20140430_12.04.58(465-480).csv;50.0
rec126_20140430_12.04.58(480-495).csv;50.0
rec126_20140430_12.04.58(495-510).csv;50.0
rec126_20140430_12.04.58(510-525).csv;50.0
rec126_20140430_12.04.58(525-540).csv;50.0
rec126_20140430_12.04.58(540-555).csv;50.0
rec126_20140430_12.04.58(555-570).csv;50.0
rec126_20140430_12.04.58(570-585).csv;50.0
rec126_20140430_12.04.58(585-600).csv;50.0
rec126_20140430_12.04.58(600-615).csv;50.0
rec126_20140430_12.04.58(615-630).csv;50.0
rec126_20140430_12.04.58(630-645).csv;50.0
rec126_20140430_12.04.58(645-660).csv;50.0
rec126_20140430_12.04.58(660-675).csv;50.0
rec126_20140430_12.04.58(675-690).csv;50.0
rec126_20140430_12.04.58(690-705).csv;50.0
rec126_20140430_12.04.58(705-720).csv;50.0
rec126_20140430_12.04.58(720-735).csv;50.0
rec126_20140430_12.04.58(735-750).csv;50.0
rec126_20140430_12.04.58(750-765).csv;50.0
rec126_20140430_12.04.58(765-780).csv;50.0
rec126_20140430_12.04.58(780-795).csv;50.0
rec126_20140430_12.04.58(795-810).csv;50.0
rec126_20140430_12.04.58(810-825).csv;50.0
rec126_20140430_12.04.58(825-840).csv;50.0
rec126_20140430_12.04.58(840-855).csv;50.0
rec126_20140430_12.04.58(855-870).csv;50.0
rec126_20140430_12.04.58(870-885).csv;50.0
rec126_20140430_12.04.58(885-900).csv;50.0
rec126_20140430_12.04.58(900-915).csv;50.0
rec126_20140430_12.04.58(915-930).csv;50.0
rec126_20140430_12.04.58(1005-1020).csv;50.0
rec126_20140430_12.04.58(1020-1035).csv;50.0
rec126_20140430_12.04.58(1035-1050).csv;50.0
rec126_20140430_12.04.58(1050-1065).csv;50.0
rec126_20140430_12.04.58(1065-1080).csv;50.0
rec126_20140430_12.04.58(1080-1095).csv;50.0
rec126_20140430_12.04.58(1095-1110).csv;50.0
rec126_20140430_12.04.58(1110-1125).csv;67.33333333333333
rec126_20140430_12.04.58(1125-1140).csv;70.0
rec126_20140430_12.04.58(1140-1155).csv;70.0
rec126_20140430_12.04.58(1155-1170).csv;70.0
rec126_20140430_12.04.58(1170-1185).csv;70.0
rec126_20140430_12.04.58(1185-1200).csv;70.0
rec126_20140430_12.04.58(1200-1215).csv;70.0
rec126_20140430_12.04.58(1215-1230).csv;70.0
rec126_20140430_12.04.58(1230-1245).csv;70.0
rec126_20140430_12.04.58(930-945).csv;50.0
rec126_20140430_12.04.58(945-960).csv;50.0
rec126_20140430_12.04.58(960-975).csv;50.0
rec126_20140430_12.04.58(975-990).csv;50.0
rec126_20140430_12.04.58(990-1005).csv;50.0
rec126_20140430_12.04.58(1245-1260).csv;70.0
rec126_20140430_12.04.58(1260-1275).csv;52.666666666666664
rec126_20140430_12.04.58(1275-1290).csv;50.0
rec126_20140430_12.04.58(1290-1305).csv;50.0
rec126_20140430_12.04.58(1305-1320).csv;50.0
rec126_20140430_12.04.58(1320-1335).csv;50.0
rec126_20140430_12.04.58(1335-1350).csv;50.0
rec126_20140430_12.04.58(1350-1365).csv;50.0
rec126_20140430_12.04.58(1365-1380).csv;50.0
rec126_20140430_12.04.58(1380-1395).csv;50.0
rec126_20140430_12.04.58(1395-1410).csv;50.0
rec126_20140430_12.04.58(1410-1425).csv;50.0
rec126_20140430_12.04.58(1425-1440).csv;50.0
rec126_20140430_12.04.58(1440-1455).csv;50.0
rec126_20140430_12.04.58(1455-1470).csv;50.0
rec126_20140430_12.04.58(1470-1485).csv;50.0
rec126_20140430_12.04.58(1485-1500).csv;50.0
rec126_20140430_12.04.58(1500-1515).csv;50.0
rec126_20140430_12.04.58(1515-1530).csv;50.0
rec126_20140430_12.04.58(1530-1545).csv;50.0
rec126_20140430_12.04.58(1545-1560).csv;50.0
rec126_20140430_12.04.58(1560-1575).csv;50.0
rec126_20140430_12.04.58(1575-1590).csv;50.0
rec126_20140430_12.04.58(1590-1605).csv;50.0
rec126_20140430_12.04.58(1605-1620).csv;50.0
rec126_20140430_12.04.58(1620-1635).csv;50.0
rec126_20140430_12.04.58(1635-1650).csv;50.0
rec126_20140430_12.04.58(1650-1665).csv;50.0
rec126_20140430_12.04.58(1665-1680).csv;50.0
rec126_20140430_12.04.58(1680-1695).csv;50.0
rec126_20140430_12.04.58(1695-1710).csv;50.0
rec126_20140430_12.04.58(1710-1725).csv;50.0
rec126_20140430_12.04.58(1725-1740).csv;50.0
rec126_20140430_12.04.58(1740-1755).csv;50.0
rec126_20140430_12.04.58(1755-1770).csv;50.0
rec126_20140430_12.04.58(1770-1785).csv;50.0
rec126_20140430_12.04.58(1785-1800).csv;50.0
rec126_20140430_12.04.58(1800-1815).csv;50.0
rec126_20140430_12.04.58(1815-1830).csv;50.0
rec126_20140430_12.04.58(1830-1845).csv;50.0
rec126_20140430_12.04.58(1845-1860).csv;50.0
rec126_20140430_12.04.58(1860-1875).csv;50.0
rec126_20140430_12.04.58(1875-1890).csv;50.0
rec126_20140430_12.04.58(1890-1905).csv;50.0
rec126_20140430_12.04.58(1905-1920).csv;50.0
rec126_20140430_12.04.58(1920-1935).csv;50.0
rec126_20140430_12.04.58(1935-1950).csv;50.0
rec126_20140430_12.04.58(1950-1965).csv;50.0
rec126_20140430_12.04.58(1965-1980).csv;50.0
rec126_20140430_12.04.58(1980-1995).csv;50.0
rec126_20140430_12.04.58(1995-2010).csv;50.0
rec126_20140430_12.04.58(2010-2025).csv;50.0
rec126_20140430_12.04.58(2025-2040).csv;50.0
rec126_20140430_12.04.58(2040-2055).csv;50.0
rec126_20140430_12.04.58(2055-2070).csv;50.0
rec126_20140430_12.04.58(2070-2085).csv;50.0
rec126_20140430_12.04.58(2085-2100).csv;50.0
rec126_20140430_12.04.58(2100-2115).csv;50.0
rec126_20140430_12.04.58(2115-2130).csv;50.0
rec126_20140430_12.04.58(2130-2145).csv;50.0
rec126_20140430_12.04.58(2145-2160).csv;58.0
rec126_20140430_12.04.58(2160-2175).csv;70.0
rec126_20140430_12.04.58(2175-2190).csv;70.0
rec126_20140430_12.04.58(2190-2205).csv;70.0
rec126_20140430_12.04.58(2205-2220).csv;70.0
rec126_20140430_12.04.58(2220-2235).csv;70.0
rec126_20140430_12.04.58(2235-2250).csv;70.0
rec126_20140430_12.04.58(2250-2265).csv;70.0
rec126_20140430_12.04.58(2265-2280).csv;70.0
rec126_20140430_12.04.58(2280-2295).csv;70.0
rec126_20140430_12.04.58(2295-2310).csv;70.0
rec126_20140430_12.04.58(2310-2325).csv;70.0
rec126_20140430_12.04.58(2325-2340).csv;70.0
rec126_20140430_12.04.58(2340-2355).csv;70.0
rec126_20140430_12.04.58(2355-2370).csv;70.0
rec126_20140430_12.04.58(2370-2385).csv;70.0
rec126_20140430_12.04.58(2385-2400).csv;70.0
rec126_20140430_12.04.58(2400-2415).csv;70.0
rec126_20140430_12.04.58(2415-2430).csv;78.0
rec126_20140430_12.04.58(2430-2445).csv;85.0
rec126_20140430_12.04.58(2445-2460).csv;85.0
rec126_20140430_12.04.58(2460-2475).csv;85.0
rec126_20140430_12.04.58(2475-2490).csv;85.0
rec126_20140430_12.04.58(2490-2505).csv;85.0
rec126_20140430_12.04.58(2505-2520).csv;85.0
rec126_20140430_12.04.58(2520-2535).csv;85.0
rec126_20140430_12.04.58(2535-2550).csv;85.0
rec126_20140430_12.04.58(2550-2565).csv;85.0
rec126_20140430_12.04.58(2565-2580).csv;85.0
rec126_20140430_12.04.58(2580-2595).csv;82.0
rec126_20140430_12.04.58(2595-2610).csv;70.0
rec126_20140430_12.04.58(2610-2625).csv;70.0
rec126_20140430_12.04.58(2625-2640).csv;70.0
rec126_20140430_12.04.58(2640-2655).csv;70.0
rec126_20140430_12.04.58(2655-2670).csv;70.0
rec126_20140430_12.04.58(2670-2685).csv;70.0
rec126_20140430_12.04.58(2685-2700).csv;70.0
rec126_20140430_12.04.58(2700-2715).csv;70.0
rec126_20140430_12.04.58(2715-2730).csv;70.0
rec126_20140430_12.04.58(2730-2745).csv;70.0
rec126_20140430_12.04.58(2745-2760).csv;70.0
rec126_20140430_12.04.58(2760-2775).csv;83.0
rec126_20140430_12.04.58(2775-2790).csv;85.0
rec126_20140430_12.04.58(2790-2805).csv;85.0
rec126_20140430_12.04.58(2805-2820).csv;85.0
rec126_20140430_12.04.58(2820-2835).csv;85.0
rec126_20140430_12.04.58(2835-2850).csv;85.0
rec126_20140430_12.04.58(2850-2865).csv;85.0
rec126_20140430_12.04.58(2865-2880).csv;85.0
rec126_20140430_12.04.58(2880-2895).csv;85.0
rec126_20140430_12.04.58(2895-2910).csv;85.0
rec126_20140430_12.04.58(2910-2925).csv;72.0
rec126_20140430_12.04.58(2925-2940).csv;70.0
rec126_20140430_12.04.58(2940-2955).csv;70.0
rec126_20140430_12.04.58(2955-2970).csv;70.0
rec126_20140430_12.04.58(2970-2985).csv;70.0
rec126_20140430_12.04.58(2985-3000).csv;70.0
rec126_20140430_12.04.58(3000-3015).csv;70.0
rec126_20140430_12.04.58(3015-3030).csv;70.0
rec126_20140430_12.04.58(3030-3045).csv;70.0
rec126_20140430_12.04.58(3045-3060).csv;70.0
rec126_20140430_12.04.58(3060-3075).csv;76.0
rec127_20140507_11.44.22(0-15).csv;None
rec127_20140507_11.44.22(105-120).csv;50.0
rec127_20140507_11.44.22(120-135).csv;50.0
rec127_20140507_11.44.22(135-150).csv;50.0
rec127_20140507_11.44.22(15-30).csv;50.0
rec127_20140507_11.44.22(150-165).csv;50.0
rec127_20140507_11.44.22(165-180).csv;50.0
rec127_20140507_11.44.22(180-195).csv;50.0
rec127_20140507_11.44.22(195-210).csv;50.0
rec127_20140507_11.44.22(210-225).csv;50.0
rec127_20140507_11.44.22(225-240).csv;50.0
rec127_20140507_11.44.22(240-255).csv;50.0
rec127_20140507_11.44.22(255-270).csv;50.0
rec127_20140507_11.44.22(270-285).csv;50.0
rec127_20140507_11.44.22(285-300).csv;50.0
rec127_20140507_11.44.22(30-45).csv;50.0
rec127_20140507_11.44.22(45-60).csv;50.0
rec127_20140507_11.44.22(60-75).csv;50.0
rec127_20140507_11.44.22(75-90).csv;50.0
rec127_20140507_11.44.22(90-105).csv;50.0
rec127_20140507_11.44.22(300-315).csv;50.0
rec127_20140507_11.44.22(315-330).csv;50.0
rec127_20140507_11.44.22(330-345).csv;50.0
rec127_20140507_11.44.22(345-360).csv;50.0
rec127_20140507_11.44.22(360-375).csv;50.0
rec127_20140507_11.44.22(375-390).csv;50.0
rec127_20140507_11.44.22(390-405).csv;50.0
rec127_20140507_11.44.22(405-420).csv;50.0
rec127_20140507_11.44.22(420-435).csv;50.0
rec127_20140507_11.44.22(435-450).csv;50.0
rec127_20140507_11.44.22(450-465).csv;50.0
rec127_20140507_11.44.22(465-480).csv;50.0
rec127_20140507_11.44.22(480-495).csv;50.0
rec127_20140507_11.44.22(495-510).csv;50.0
rec127_20140507_11.44.22(510-525).csv;50.0
rec127_20140507_11.44.22(525-540).csv;50.0
rec127_20140507_11.44.22(540-555).csv;50.0
rec127_20140507_11.44.22(555-570).csv;50.0
rec127_20140507_11.44.22(570-585).csv;59.333333333333336
rec127_20140507_11.44.22(585-600).csv;70.0
rec127_20140507_11.44.22(600-615).csv;70.0
rec127_20140507_11.44.22(615-630).csv;70.0
rec127_20140507_11.44.22(630-645).csv;70.0
rec127_20140507_11.44.22(645-660).csv;70.0
rec127_20140507_11.44.22(660-675).csv;70.0
rec127_20140507_11.44.22(675-690).csv;70.0
rec127_20140507_11.44.22(690-705).csv;64.66666666666667
rec127_20140507_11.44.22(705-720).csv;50.0
rec127_20140507_11.44.22(720-735).csv;50.0
rec127_20140507_11.44.22(735-750).csv;50.0
rec127_20140507_11.44.22(750-765).csv;50.0
rec127_20140507_11.44.22(765-780).csv;50.0
rec127_20140507_11.44.22(780-795).csv;50.0
rec127_20140507_11.44.22(795-810).csv;50.0
rec127_20140507_11.44.22(810-825).csv;50.0
rec127_20140507_11.44.22(825-840).csv;50.0
rec127_20140507_11.44.22(840-855).csv;50.0
rec127_20140507_11.44.22(855-870).csv;50.0
rec127_20140507_11.44.22(870-885).csv;50.0
rec127_20140507_11.44.22(885-900).csv;50.0
rec127_20140507_11.44.22(1005-1020).csv;50.0
rec127_20140507_11.44.22(1020-1035).csv;50.0
rec127_20140507_11.44.22(1035-1050).csv;50.0
rec127_20140507_11.44.22(1050-1065).csv;50.0
rec127_20140507_11.44.22(1065-1080).csv;50.0
rec127_20140507_11.44.22(1080-1095).csv;50.0
rec127_20140507_11.44.22(1095-1110).csv;50.0
rec127_20140507_11.44.22(1110-1125).csv;50.0
rec127_20140507_11.44.22(1125-1140).csv;50.0
rec127_20140507_11.44.22(1140-1155).csv;50.0
rec127_20140507_11.44.22(1155-1170).csv;50.0
rec127_20140507_11.44.22(1170-1185).csv;50.0
rec127_20140507_11.44.22(1185-1200).csv;50.0
rec127_20140507_11.44.22(900-915).csv;50.0
rec127_20140507_11.44.22(915-930).csv;50.0
rec127_20140507_11.44.22(930-945).csv;50.0
rec127_20140507_11.44.22(945-960).csv;50.0
rec127_20140507_11.44.22(960-975).csv;50.0
rec127_20140507_11.44.22(975-990).csv;50.0
rec127_20140507_11.44.22(990-1005).csv;50.0
rec127_20140507_11.44.22(1200-1215).csv;50.0
rec127_20140507_11.44.22(1215-1230).csv;50.0
rec127_20140507_11.44.22(1230-1245).csv;50.0
rec127_20140507_11.44.22(1245-1260).csv;50.0
rec127_20140507_11.44.22(1260-1275).csv;50.0
rec127_20140507_11.44.22(1275-1290).csv;50.0
rec127_20140507_11.44.22(1290-1305).csv;59.333333333333336
rec127_20140507_11.44.22(1305-1320).csv;70.0
rec127_20140507_11.44.22(1320-1335).csv;70.0
rec127_20140507_11.44.22(1335-1350).csv;70.0
rec127_20140507_11.44.22(1350-1365).csv;70.0
rec127_20140507_11.44.22(1365-1380).csv;70.0
rec127_20140507_11.44.22(1380-1395).csv;70.0
rec127_20140507_11.44.22(1395-1410).csv;70.0
rec127_20140507_11.44.22(1410-1425).csv;70.0
rec127_20140507_11.44.22(1425-1440).csv;70.0
rec127_20140507_11.44.22(1440-1455).csv;70.0
rec127_20140507_11.44.22(1455-1470).csv;70.0
rec127_20140507_11.44.22(1470-1485).csv;70.0
rec127_20140507_11.44.22(1485-1500).csv;70.0
rec127_20140507_11.44.22(1500-1515).csv;70.0
rec127_20140507_11.44.22(1515-1530).csv;70.0
rec127_20140507_11.44.22(1530-1545).csv;70.0
rec127_20140507_11.44.22(1545-1560).csv;70.0
rec127_20140507_11.44.22(1560-1575).csv;70.0
rec127_20140507_11.44.22(1575-1590).csv;70.0
rec127_20140507_11.44.22(1590-1605).csv;70.0
rec127_20140507_11.44.22(1605-1620).csv;70.0
rec127_20140507_11.44.22(1620-1635).csv;70.0
rec127_20140507_11.44.22(1635-1650).csv;70.0
rec127_20140507_11.44.22(1650-1665).csv;70.0
rec127_20140507_11.44.22(1665-1680).csv;70.0
rec127_20140507_11.44.22(1680-1695).csv;73.0
rec128_20140508_10.53.11(0-15).csv;None
rec128_20140508_10.53.11(105-120).csv;None
rec128_20140508_10.53.11(120-135).csv;None
rec128_20140508_10.53.11(135-150).csv;None
rec128_20140508_10.53.11(15-30).csv;None
rec128_20140508_10.53.11(150-165).csv;None
rec128_20140508_10.53.11(165-180).csv;None
rec128_20140508_10.53.11(180-195).csv;None
rec128_20140508_10.53.11(195-210).csv;None
rec128_20140508_10.53.11(210-225).csv;None
rec128_20140508_10.53.11(225-240).csv;85.0
rec128_20140508_10.53.11(240-255).csv;85.0
rec128_20140508_10.53.11(255-270).csv;85.0
rec128_20140508_10.53.11(30-45).csv;None
rec128_20140508_10.53.11(45-60).csv;None
rec128_20140508_10.53.11(60-75).csv;None
rec128_20140508_10.53.11(75-90).csv;None
rec128_20140508_10.53.11(90-105).csv;None
rec128_20140508_10.53.11(270-285).csv;85.0
rec128_20140508_10.53.11(285-300).csv;85.0
rec128_20140508_10.53.11(300-315).csv;85.0
rec128_20140508_10.53.11(315-330).csv;85.0
rec128_20140508_10.53.11(330-345).csv;85.0
rec128_20140508_10.53.11(345-360).csv;85.0
rec128_20140508_10.53.11(360-375).csv;85.0
rec128_20140508_10.53.11(375-390).csv;85.0
rec128_20140508_10.53.11(390-405).csv;85.0
rec128_20140508_10.53.11(405-420).csv;85.0
rec128_20140508_10.53.11(420-435).csv;85.0
rec128_20140508_10.53.11(435-450).csv;85.0
rec128_20140508_10.53.11(450-465).csv;85.0
rec128_20140508_10.53.11(465-480).csv;85.0
rec128_20140508_10.53.11(480-495).csv;85.0
rec128_20140508_10.53.11(495-510).csv;85.0
rec128_20140508_10.53.11(510-525).csv;85.0
rec128_20140508_10.53.11(525-540).csv;85.0
rec128_20140508_10.53.11(540-555).csv;85.0
rec128_20140508_10.53.11(555-570).csv;85.0
rec128_20140508_10.53.11(570-585).csv;85.0
rec128_20140508_10.53.11(585-600).csv;85.0
rec128_20140508_10.53.11(600-615).csv;85.0
rec128_20140508_10.53.11(615-630).csv;85.0
rec128_20140508_10.53.11(630-645).csv;85.0
rec128_20140508_10.53.11(645-660).csv;85.0
rec128_20140508_10.53.11(660-675).csv;85.0
rec128_20140508_10.53.11(675-690).csv;85.0
rec128_20140508_10.53.11(690-705).csv;85.0
rec128_20140508_10.53.11(705-720).csv;85.0
rec128_20140508_10.53.11(720-735).csv;85.0
rec128_20140508_10.53.11(735-750).csv;85.0
rec128_20140508_10.53.11(750-765).csv;85.0
rec128_20140508_10.53.11(765-780).csv;85.0
rec128_20140508_10.53.11(780-795).csv;85.0
rec128_20140508_10.53.11(795-810).csv;85.0
rec128_20140508_10.53.11(810-825).csv;85.0
rec128_20140508_10.53.11(825-840).csv;85.0
rec128_20140508_10.53.11(840-855).csv;85.0
rec128_20140508_10.53.11(855-870).csv;85.0
rec128_20140508_10.53.11(1005-1020).csv;85.0
rec128_20140508_10.53.11(1020-1035).csv;85.0
rec128_20140508_10.53.11(1035-1050).csv;85.0
rec128_20140508_10.53.11(1050-1065).csv;85.0
rec128_20140508_10.53.11(1065-1080).csv;85.0
rec128_20140508_10.53.11(1080-1095).csv;85.0
rec128_20140508_10.53.11(1095-1110).csv;85.0
rec128_20140508_10.53.11(1110-1125).csv;85.0
rec128_20140508_10.53.11(1125-1140).csv;85.0
rec128_20140508_10.53.11(1140-1155).csv;85.0
rec128_20140508_10.53.11(1155-1170).csv;85.0
rec128_20140508_10.53.11(870-885).csv;85.0
rec128_20140508_10.53.11(885-900).csv;85.0
rec128_20140508_10.53.11(900-915).csv;85.0
rec128_20140508_10.53.11(915-930).csv;85.0
rec128_20140508_10.53.11(930-945).csv;85.0
rec128_20140508_10.53.11(945-960).csv;85.0
rec128_20140508_10.53.11(960-975).csv;85.0
rec128_20140508_10.53.11(975-990).csv;85.0
rec128_20140508_10.53.11(990-1005).csv;85.0
rec128_20140508_10.53.11(1170-1185).csv;85.0
rec128_20140508_10.53.11(1185-1200).csv;85.0
rec128_20140508_10.53.11(1200-1215).csv;85.0
rec128_20140508_10.53.11(1215-1230).csv;85.0
rec128_20140508_10.53.11(1230-1245).csv;85.0
rec128_20140508_10.53.11(1245-1260).csv;85.0
rec128_20140508_10.53.11(1260-1275).csv;85.0
rec128_20140508_10.53.11(1275-1290).csv;85.0
rec128_20140508_10.53.11(1290-1305).csv;85.0
rec128_20140508_10.53.11(1305-1320).csv;85.0
